id,label,tweet,original
5dcabb42dd8a420f9f1d56e9,,RT @SketchesbyBoze: I want men to know they can be tender and sensitive and soft like Sufjan Stevens and women to know they can be bold andâ€¦,1
5dcabb4bdd8a420f9f1d57a8,,"RT @SkyNews: ""You have stolen my dreams and my childhood with your empty words.""

In an emotional speech at a @UN climate change summit inâ€¦",0
5dcabb44dd8a420f9f1d5708,,RT @Slate: â€œYou are failing us. But the young people are starting to understand your betrayal.â€ https://t.co/DHlmE3Pzn3,0
5dcaf682c14b24d0701c03aa,,"RT @slpng_giants: LOL. Fox News apologizes for @michaeljknowles sick comments tonight, but are still so far totally fine with Laura Ingrahaâ€¦",0
5dcaf697c14b24d0701c0536,,"RT @staronline: ""You have stolen my dreams and my childhood with your empty words."" - 
 Greta Thunberg 

#ClimateChange https://t.co/XOZO7Tâ€¦",0
5dcaf688c14b24d0701c0418,,RT @stclairashley: Good morning to everybody except China for being the biggest polluter in the world yet somehow escaping the wrath of Greâ€¦,0
5dcabb52dd8a420f9f1d5824,,"RT @StefanMolyneux: Oh lord above.

Which countries are Greta Thunberg targeting for climate sins?

Germany, France, Brazil, Argentina andâ€¦",0
5dcaf692c14b24d0701c04cc,,RT @stepheni_miller: I cannot believe people are attacking this wonderful child! Greta has brought more awareness/change than most governmeâ€¦,1
5dcabb52dd8a420f9f1d5827,,RT @stillgray: Am I a bad person for thinking children shouldnâ€™t be used as political props like Greta Thunberg? https://t.co/kGEErp35Jn,0
5dcabb43dd8a420f9f1d56f4,,RT @stonecold2050: Greta Thunberg glares at the Idiot arriving at United Nations after scolding international politicians over climate chanâ€¦,0
5dc88538678e6d23f7706529,,RT @SupremeTankie: At this point yâ€™all are deliberately trying to give @earwulf a stroke. https://t.co/MZgwM5Skod,0
5dcca6adf372816fadd094b9,,"RT @tan123: Greta looks cold: ""Light snow was falling just hours before Ms Thunbergâ€™s departure"" https://t.co/KSBrD4bWyK https://t.co/UfnH9â€¦",1
5dcca719f372816fadd094dc,,"RT @tan123: Greta seems frustrated that rational people scoff at her fake ""climate crisis"". https://t.co/8ysSpwtFlt",0
5dcca57a2af0a5955a8223e3,,"RT @tan123: Greta suggests that during her trip to the U.S., she saw people ""dying"" from ~400 ppm CO2?! #WTF https://t.co/Uvd3Kcsat1",0
5dcca6f4f372816fadd094d0,,"RT @tan123: Uh oh: Greta's planet-destroying luxury yacht has two diesel  engines with 672L diesel fuel tank.

https://t.co/vkQM1bHlls

httâ€¦",0
5dcaf689c14b24d0701c041f,,RT @TechnicallyRon: A pretty good way of cleaning up your twitter feed right now is seeing which people you follow are angry about Greta Thâ€¦,0
5dcaf685c14b24d0701c03e0,,"RT @th3j35t3r: Just a picture of a petulant, angry child and Greta Thunberg. https://t.co/yfBSfFJRMV",1
5dcaf687c14b24d0701c0407,,RT @the_hindu: Watch | Climate activist @GretaThunberg speech at the #climate summit was an angry condemnation of world leaders for failingâ€¦,0
5dcca68df372816fadd094af,,RT @TheBabylonBee: Greta Thunberg Mural Equipped With Laser Eyes That Shoot At SUVs https://t.co/gnIOodxRpH,1
5dcca6bbf372816fadd094bd,,RT @TheBabylonBee: Impeachment Committee Calls First Star Witness Greta Thunberg https://t.co/5bVsO4jywE,1
5dcabb41dd8a420f9f1d56dc,,"RT @TheBabylonBee: Marionette Strings Clearly Visible During Greta Thunberg Testimony
https://t.co/1sQcrBU5Dc",0
5dcabb3cdd8a420f9f1d5669,,"RT @TheCrushedBones: Wherever Greta Thunberg goes, no matter how powerful and prestigious her audience she receives standing ovations. I thâ€¦",1
5dcaf682c14b24d0701c03a8,,"RT @TheEconomist: ""The eyes of all future generations are upon you. And if you choose to fail us I say we will never forgive you,"" Greta Thâ€¦",1
5dcca6b7f372816fadd094bb,,"RT @TheEllenShow: I was honored to meet the amazing @GretaThunberg.

Find out how you can make a difference: https://t.co/HeDcWcHcTE https:â€¦",1
5dcabb4add8a420f9f1d5792,,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNFâ€¦",0
5dcabb46dd8a420f9f1d5741,,RT @TheJordanRachel: Raise your hand if you think Greta Thunberg should go give her climate speech to China ðŸ˜‚,1
5dcabb51dd8a420f9f1d5814,,"RT @TheMarkPantano: Greta Thunberg gives a speech, and it is full-on CRAZY!

Is this girl a fascist dictator-in-the-making, or what?!

WATCâ€¦",0
5dcabb4add8a420f9f1d5789,,"RT @TheMominatrixx: GOP: 16-year-old girls are very mature; they can legally consent to sex + get married

Also GOP: 16 year-old Greta Thunâ€¦",0
5dcaf683c14b24d0701c03b2,,"RT @THEnergyNet: #Greta: She is right again! #ClimateActionNow #ClimateChange

https://t.co/3levOd4qyQ",0
5dcabb52dd8a420f9f1d5828,,"RT @TheOnion: Feeble, Wrinkled Greta Thunberg Ages Decades After Spending Excruciating Hour Pleading With World Leaders https://t.co/Grek6Jâ€¦",0
5dcaf683c14b24d0701c03bb,,RT @theprojecttv: Imagine the courage required to do this. Greta Thunberg is an incredible human. #TheProjectTV #ClimateActionSummit https:â€¦,0
5dcca748f372816fadd094ea,,RT @therightblue: Greta Thunberg to sail to Spain climate summit with YouTubers https://t.co/ZFAf6Gg3Hn,1
5dcabb47dd8a420f9f1d5754,,"RT @TheSpeaker2018: ðŸ¤£ Greta Thunberg looked a little pissed off when @POTUS stole her limelight..

 https://t.co/oypVsLFS2f",0
5dcaf685c14b24d0701c03e4,,RT @TheSteinbag: Greta Thunberg's silence on the SNL controversy is DEAFENING.,0
5dcaf68fc14b24d0701c0499,,"RT @TheUSASingers: While Laura Ingraham is going to be disgraced and forgotten by history, Greta Thunberg will be praised and remembered asâ€¦",1
5dcca68af372816fadd094ae,,"RT @THR: ""They're both exacting about the words, because they really hear a rhythm to the language."" #LittleWomen and #MarriageStory star @â€¦",1
5dcabb42dd8a420f9f1d56ed,,"RT @TIME: ""You have stolen my dreams and my childhood"": Greta Thunberg gives powerful speech at UGNA climate summit https://t.co/wTnCS8wy38",1
5dcabb48dd8a420f9f1d5765,,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦,0
5dcabb40dd8a420f9f1d56c7,,"RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,â€¦",0
5dc88593678e6d23f7706576,,"RT @TomLondon6: You know these terrible things the Tories &amp; the mainstream media pump out about Mr Corbyn?

Look in a history book

Similarâ€¦",0
5dcabb4ddd8a420f9f1d57be,,"RT @MichaelSpring17: 16 year old Greta Thunberg made an inspiring, compelling speech at the World Climate Summit. Much to the embarrassmentâ€¦",0
5dcabb50dd8a420f9f1d57ff,,"RT @michinara3: Greta Thunberg ""We are in the beginning of a mass extinction and all you can talk about is money and fairy tales of eternalâ€¦",0
5dcaf690c14b24d0701c04b0,,"RT @MikeCarlton01: ...which will no doubt bring forth another torrent of puerile abuse from Blot, Fido Kenny, Albrechtsen and the usual socâ€¦",0
5dcca5932af0a5955a8223e9,,"RT @MimiProbably: Greta met the PM in Montreal and hasn't spent the last decade taking every opportunity to denigrate him, sometimes quiteâ€¦",1
5dcaf681c14b24d0701c038d,,"RT @MirrorNow: 16-year-old Climate Activist #GretaThunberg has a message for all

Listen in as she addresses the #UNClimateActionSummit 

@â€¦",0
5dcaf686c14b24d0701c03f9,,"RT @mitchellvii: Greta Thunberg says we have ""stolen her childhood!""

Really? Did someone kidnap her and bring her here?",1
5dcabb48dd8a420f9f1d5767,,RT @mitchellvii: SO I'M JUST ASSUMING SHE SWAM TO AMERICA? Far-Left Climate Extremist Greta Thunberg Snaps: â€˜We Are In The Beginning Of A Mâ€¦,0
5dcaf686c14b24d0701c03ed,,"RT @mitchellvii: This week, Greta Thunberg has told us:

1) Our house is on fire.
2) Entire ecosystems are collapsing.
2) We are on the briâ€¦",0
5dcaf67ec14b24d0701c0364,,"RT @mmpadellan: Over the past few years, Melania trump has masqueraded as an anti-bullying, ""Be Best"" advocate.

In the past few days, Consâ€¦",0
5dcabb4fdd8a420f9f1d57f9,,"RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize, but his admin has overturned almost all of Obama's environmenâ€¦",0
5dcabb45dd8a420f9f1d5720,,RT @MohamedMOSalih: All in favour of Greta Thunberg for the Nobel Peace Prize ðŸ™‹â€â™‚ï¸,1
5dcabb4add8a420f9f1d5785,,RT @molly_knight: The very worst men on the Internet are rightfully terrified of sixteen-year-old Greta Thunberg and it is glorious.,1
5dcca6fff372816fadd094d3,,"RT @MPRnews: 2.5 months after she arrived in New York Harbor, Greta Thunberg set â›µï¸sailâ›µï¸ back to Europe. 
https://t.co/pc7PZpc3SW",1
5dcabb50dd8a420f9f1d5807,,"RT @MrAndyNgo: Greta Thunberg, who suffers from an anxiety disorder, tells world leaders at the UN: â€œYou have stolen my dreams and my childâ€¦",0
5dc8853b678e6d23f770652a,,RT @MrAndyNgo: I thought this was Putin. https://t.co/hOuQSmVPpn,0
5dcaf698c14b24d0701c054c,,"RT @mrbenjaminlaw: "" ... representatives from other countries had noticed Australia's absence ...""

""It is very obvious who is absent fromâ€¦",0
5dcabb41dd8a420f9f1d56cb,,"RT @murrayb560sl: Question:
Why do right-wing men hate Greta Thunberg and Alexandria Ocasio-Cortez so much? ðŸ¤”    .......Researchers have soâ€¦",0
5dcabb50dd8a420f9f1d57fc,,"RT @MyDaughtersArmy: We are all Greta Thunberg.
 https://t.co/dEyjsfTOJE",1
5dcabb3cdd8a420f9f1d566f,,"RT @NBCNews: WATCH: Greta Thunberg passionately shares her message to world leaders at #UNGA:

""We'll be watching you ... You'll come to usâ€¦",1
5dcabb4cdd8a420f9f1d57bc,,"RT @Neoavatara: ""...nearly 30% of voters now claim to believe itâ€™s â€œat least somewhat likelyâ€ that the earth will become uninhabitable andâ€¦",0
5dc8854c678e6d23f7706536,,RT @Neoavatara: Paint is a major contributor to pollution... https://t.co/Hz3RaxIQqD,0
5dcaf696c14b24d0701c0512,,"RT @NewsHour: WATCH: ""How dare you? You have stolen my childhood and my dreams with your empty words,"" climate activist Greta Thunberg toldâ€¦",0
5dcabb4bdd8a420f9f1d57a9,,RT @NewYorker: Greta Thunberg speaks directly to world leaders at the U.N. Climate Action Summit. #UNGA https://t.co/JyMP5khECb,1
5dcabb46dd8a420f9f1d5734,,"RT @Nicoxw1: EMMY AWARD

Donald Trump: 0
Colin Kaepernick: 1

NOBEL PEACE PRIZE

Donald Trump: 0
Barack Obama: 1
Greta Thunberg: 1

POPULARâ€¦",1
5dcaf682c14b24d0701c03a9,,"RT @nlghtlovers: The fact that there are people that believe Donald Trump needs a Nobel peace prize award over Greta Thunberg...... 

The râ€¦",0
5dcaf696c14b24d0701c051f,,RT @NMag_CT: The abuse Greta Thunberg has to endure from climate deniers is a disgrace. This little girl is incredibly brave to stand thereâ€¦,1
5dcabb50dd8a420f9f1d5801,,"RT @NPR: ""We are in the beginning of a mass extinction, and all you can talk about is money and fairy tales of eternal economic growth. Howâ€¦",0
5dcca4f22af0a5955a8223d2,,"RT @NPR: After two and a half months in the U.S., Swedish climate activist Greta Thunberg has set sail to Europe.

She plans to attend theâ€¦",1
5dcabb4ddd8a420f9f1d57c1,,"RT @nprpolitics: ""You have stolen my dreams, and my childhood with your empty words, and yet I'm one of the lucky ones. People are sufferinâ€¦",0
5dcabb3edd8a420f9f1d569d,,"RT @nprpolitics: WATCH: Greta Thunberg delivered a stirring speech about climate change to world leaders at the United Nations. 

""This isâ€¦",1
5dcaf683c14b24d0701c03ad,,"RT @nycjayjay: â€œWe are at the beginning of a mass extinction event.â€ 
â€” Greta Thunberg https://t.co/06dorNYxHR",1
5dcabb4edd8a420f9f1d57e4,,"RT @nytimes: Greta Thunberg speaks at the UN climate summit: ""You all come to us young people for hope? How dare you!""
Read more: https://tâ€¦",0
5dcca6ecf372816fadd094cd,,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:â€¦",1
5dcaf689c14b24d0701c0427,,"RT @ohboywhatashot: Why is this part of #GretaThunberg speech not being broadcast by mainstream media?

#ClimateStrike 

https://t.co/4plySâ€¦",0
5dcaf689c14b24d0701c0423,,RT @OhNoSheTwitnt: Trump mocked Greta Thunberg for trying to combat climate change making it the first time he ever went after a teenage giâ€¦,0
5dcabb3cdd8a420f9f1d566e,,"RT @OliverMcGee: Retweet #GretaThunberg is a #ClimateChange Actor Play Acting at @UN!

TO SPEAK TO HER ELDERS SO HARSHLY at #ClimateActionSâ€¦",1
5dcaf685c14b24d0701c03dd,,"RT @OliverMcGee: Retweet #GretaThunberg is a #ClimateChange Actor Play Acting at @UN!

TO SPEAK TO HER ELDERS SO HARSHLY at #ClimateActionSâ€¦",0
5dcaf680c14b24d0701c037b,,"RT @os4185: FOX News Guest Michael Knowles Calls Climate Activist Greta Thunberg a ""Mentally Ill"" Child -- Liberal Hack EXPLODES! (VIDEO) hâ€¦",1
5dcabb45dd8a420f9f1d572e,,"RT @owillis: Greta Thunberg shames the world at the United Nations for failing on climate. ""How dare you."" - powerful stuff https://t.co/0dâ€¦",0
5dcabb4ddd8a420f9f1d57cf,,RT @Padilla_Cury: @TheEconomist Climate Change? Or NWO dark agenda? #GretaThunberg https://t.co/1X8TjDyNCd,0
5dcabb48dd8a420f9f1d5768,,RT @Palle_Hoffstein: It's hard to describe the importance of Greta Thunberg here in Sweden. Swedes are incredibly proud of her while also bâ€¦,1
5dcaf687c14b24d0701c0406,,"RT @papermagazine: Thank you, @GretaThunberg for fighting for our planet when you shouldn't have to. #GretaThunberg #HowDareYou https://t.câ€¦",0
5dcca6e0f372816fadd094c9,,"RT @PaulEDawson: â€œThe Hambach Forest is so important because itâ€™s so symbolic,â€

â€œI have visited coal mines before, but this was so huge anâ€¦",1
5dcca54e2af0a5955a8223dd,,"RT @PaulEDawson: How petty, how small, how childish do those politicians with the temerity to attack Greta Thunberg look!

She speaks for sâ€¦",0
5dcabb50dd8a420f9f1d580b,,RT @PhillipAdams_1: I nominate Greta Thunberg as Australian of the Year,1
5dc8858f678e6d23f7706572,,RT @piersmorgan: Why are they turning her into Vladimir Putin? https://t.co/LNJFUqa7io,0
5dc88530678e6d23f7706524,,RT @Piping_Shrike: The Greta Thunberg of the 1980s. (have I got this wrong?) https://t.co/7i061xdTcI,0
5dcca73bf372816fadd094e8,,RT @Plaqster: @JewelsMaga45 @DariusVolket Her &amp; Greta need to go to a deserted island.,0
5dcaf695c14b24d0701c0510,,"RT @politvidchannel: POWERFUL VIDEO

Greta Thunberg at UN on Global warming""I shouldnâ€™t be up here. I should be in school on the other sideâ€¦",1
5dcaf695c14b24d0701c0507,,RT @Polkameister: I must admit it is quite a contrast as the same Canadian liberal lefties who tell us 16 year old Greta Thunberg must be lâ€¦,0
5dcabb51dd8a420f9f1d5816,,"RT @prageru: Despicable. 

Leftists are telling children, like Greta Thunberg, that climate change is going to kill them and everyone theyâ€¦",0
5dcaf690c14b24d0701c04a9,,RT @PrisonPlanet: Greta Thunberg (the people using her as a child human shield for their hysterical propaganda) has filed a complaint withâ€¦,0
5dcca64ff372816fadd09495,,"RT @PrisonPlanet: Yes, the public really loves her. Thatâ€™s why Germans across the entire country are affixing bumper stickers to their carsâ€¦",1
5dc8854a678e6d23f7706535,,"RT @ProfStrachan: Awesome 

Giant #GretaThunberg mural to watch over #SanFrancisco

""I hope with this mural people will realize we have toâ€¦",1
5dcca6dbf372816fadd094c5,,"RT @ProudGayPatriot: Is it wrong to hope this little Hansel and Gretel chick hits an iceberg on her way there?

https://t.co/YgYhksWAgR",0
5dcabb4edd8a420f9f1d57d6,,"RT @ProudResister: Trump: â€œClimate change is a hoax.â€

Greta Thunberg: â€œEntire ecosystems are collapsing. We are in the beginning of a massâ€¦",0
5dcaf67fc14b24d0701c0367,,"RT @Pun_Starr: #GretaThunberg spoke well on climate change. But she's still a kid, not an expert. She doesn't know, ""shardi badh nahi rahi,â€¦",0
5dcaf690c14b24d0701c04b1,,"RT @PurpleIsCovfefe: Swedish Teen Screams at World Leaders at UN Climate Summit, â€˜You Have Stolen My Childhoodâ€¦ How Dare You!â€™ ðŸ˜¯ I'm like,â€¦",0
5dcabb44dd8a420f9f1d5707,,"RT @QBlueSkyQ: @realDonaldTrump UN was founded by Communists &amp; #CFR members whose goal is a socialist one world government #NWO
Rockefellerâ€¦",0
5dc88536678e6d23f7706527,,RT @qgotnorings: liberal idolatry in place of structural change is one of the best ways to co-opt a movement/growing sentiment. https://t.câ€¦,0
5dcaf690c14b24d0701c04b8,,RT @radiosweden: Greta Thunberg's glare at Donald Trump goes goes viral https://t.co/DpQb2re0Zu https://t.co/ELux8I0MiW,0
5dcca6e0f372816fadd094c8,,RT @radisson52: @rurallife57 @QMEUP2 And that boat was made in most part from carbon fibers and  plastic which isnâ€™t ecological at all! ðŸ™„ hâ€¦,0
5dcca671f372816fadd094a6,,RT @radisson52: Greta Thunberg to sail again after climate talks relocate to Spain â€“ National Post https://t.co/nb0Iep4reQ,1
5dcabb4edd8a420f9f1d57e0,,RT @rdrhwke: Just curious. What makes her an expert to begin with? And why isn't she in China screaming at them? They're the worst polluterâ€¦,0
5dcabb50dd8a420f9f1d580e,,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦",0
5dcaf686c14b24d0701c03f5,,RT @RealSaavedra: The media is using Greta Thunberg as a political pawn to push their radical climate agenda which is *not* about the envirâ€¦,0
5dcabb4fdd8a420f9f1d57fa,,RT @RealSaavedra: This speech by far-left activist Greta Thunberg is absolute madness https://t.co/RFyIPZlajQ,0
5dcabb41dd8a420f9f1d56d2,,RT @redsteeze: Malala was shot in the head by radical Islamists for going to school. Greta Thunberg traveled on a million-dollar yacht loanâ€¦,0
5dcabb3ddd8a420f9f1d567b,,"RT @redsteeze: When you hide behind teenage kids like David Hogg and Greta Thunberg and use them for human shields like you are now, what yâ€¦",0
5dcabb3bdd8a420f9f1d5652,,"RT @RepAdamSchiff: Greta Thunberg, at 16 years old, has more courage and moral clarity on climate change than an entire room full of worldâ€¦",1
5dcabb4ddd8a420f9f1d57d0,,RT @ResisterSiano: Raise your hand if you think Greta Thunberg is more intelligent than every member of the GOP.,0
5dcabb50dd8a420f9f1d5803,,RT @Reuters: A visibly emotional @GretaThunberg said in stern remarks at the opening of the United Nations Climate Action Summit that the gâ€¦,0
5dcabb40dd8a420f9f1d56b7,,RT @Reuters: 'How dare you? You have stolen my dreams and my childhood.' - Greta Thunberg addresses the UN https://t.co/fednieolmr https://â€¦,0
5dcaf685c14b24d0701c03df,,"RT @revrrlewis: right-wing media: ""greta thunberg is obviously a pawn of adults exploiting her youth for politics, how else do kids come toâ€¦",0
5dcaf684c14b24d0701c03d1,,"RT @RichardAngwin: Here's the real reason Trump is mocking Greta Thunberg

#Greta4NobelPrize #ClimateStrike #Resist #Trump #1u #tcot #magaâ€¦",0
5dcaf684c14b24d0701c03c3,,"RT @rickoshea: So it seems the new thing is to suggest that @GretaThunberg has a ""mental illness"" because she has Aspergers Syndrome.

It'sâ€¦",1
5dcabb50dd8a420f9f1d5805,,"RT @Robbytreeroot: ""If world leaders choose to fail us, my generation will never forgive them"" ~ Greta Thunberg

#ClimateCastrophe #HippysRâ€¦",0
5dcaf695c14b24d0701c050b,,RT @RobMax4: Right-winger gets destroyed for comparing Greta Thunberg to the Nazis https://t.co/5h7igEvvnx,0
5dcaf690c14b24d0701c04b2,,RT @RonPlacone: Chelsea Clinton thanking Greta Thunberg is like if Wayne LaPierreâ€™s kid thanked David Hogg https://t.co/b67jxsmfkn,1
5dcaf688c14b24d0701c0410,,"RT @RonSexsmith: All these jerks who say without any evidence that Greta Thunberg is some kind of scripted puppet for the left
need to go Fâ€¦",0
5dc88535678e6d23f7706526,,"RT @roxmo: Jesus Christ! Poor San Franciscans, having to look at this idiot with that reprehending look on her face. https://t.co/PH0JcJxZQc",0
5dcabb3add8a420f9f1d563d,,RT @Rschooley: Weird how some people who have a conniption if even the name of Trump's youngest son is mentioned in a tweet seem pretty okaâ€¦,0
5dcaf689c14b24d0701c0425,,"RT @RutiRegan: Can people please remember that 
Greta Thunberg is a teenager who is asking us to listen to scientists and not make it aboutâ€¦",0
5dcabb4fdd8a420f9f1d57e7,,"RT @RutiRegan: Can people please remember that 
Greta Thunberg is a teenager who is asking us to listen to scientists and not make it aboutâ€¦",1
5dcca756f372816fadd094ef,,RT @ryxcommar: Peak California liberalism is painting a mural honoring a 16 year-old climate activist within a year of her rise to prominenâ€¦,1
5dcca675f372816fadd094a7,,"RT @SaraKAhmed: If youâ€™re teaching about Greta, teach about Autumn as well. 

Activist since she was 8
Beautiful storyteller
Nominated forâ€¦",0
5dcabb4bdd8a420f9f1d57a1,,RT @SBSNews: A video clip of US President Donald Trump walking past teen climate activist Greta Thunberg in the corridors of the United Natâ€¦,0
5dcabb45dd8a420f9f1d5726,,RT @sbstryker: Greta Thunbergâ€™s glare at Donald Trump is giving me the energy to get through this Monday https://t.co/xdM0rdI2ln,1
5dcaf682c14b24d0701c03ac,,"RT @Seems3r: Another Malala in making!
#GretaThunberg
https://t.co/U4hFZpj5Ga",0
5dcabb45dd8a420f9f1d571d,,"RT @SenWhitehouse: At some point, will old, right-wing men stop trolling Greta Thunberg?  

Itâ€™s really gotten gross. I guess when your morâ€¦",0
5dcabb46dd8a420f9f1d573e,,"RT @SenWhitehouse: Worse still, itâ€™s systematic. This is how climate deniers roll. 
https://t.co/hUUxkawc5X",1
5dcaf686c14b24d0701c03ee,,"RT @SethMacFarlane: Fox â€” The company I work with. Really classy, guys. Proud to be a part of the team. Jesus H. Christ.
https://t.co/MlSGpâ€¦",0
5dcabb3ddd8a420f9f1d5679,,RT @SethMacFarlane: Sheâ€™s 1000% correct. Whatâ€™s being advocated is not new. Itâ€™s the accelerated wholesale transformation of an entire induâ€¦,1
5dcaf689c14b24d0701c0422,,"RT @SikhFeminist: The ableist right wing attacks on Greta Thunberg are some of the most vile forms of hatred I have ever seen. Shame, shameâ€¦",1
5dcabb42dd8a420f9f1d56e9,,RT @SketchesbyBoze: I want men to know they can be tender and sensitive and soft like Sufjan Stevens and women to know they can be bold andâ€¦,1
5dcabb4bdd8a420f9f1d57a8,,"RT @SkyNews: ""You have stolen my dreams and my childhood with your empty words.""

In an emotional speech at a @UN climate change summit inâ€¦",0
5dcabb44dd8a420f9f1d5708,,RT @Slate: â€œYou are failing us. But the young people are starting to understand your betrayal.â€ https://t.co/DHlmE3Pzn3,0
5dcaf682c14b24d0701c03aa,,"RT @slpng_giants: LOL. Fox News apologizes for @michaeljknowles sick comments tonight, but are still so far totally fine with Laura Ingrahaâ€¦",0
5dcaf697c14b24d0701c0536,,"RT @staronline: ""You have stolen my dreams and my childhood with your empty words."" - 
 Greta Thunberg 

#ClimateChange https://t.co/XOZO7Tâ€¦",0
5dcaf688c14b24d0701c0418,,RT @stclairashley: Good morning to everybody except China for being the biggest polluter in the world yet somehow escaping the wrath of Greâ€¦,0
5dcabb52dd8a420f9f1d5824,,"RT @StefanMolyneux: Oh lord above.

Which countries are Greta Thunberg targeting for climate sins?

Germany, France, Brazil, Argentina andâ€¦",0
5dcaf692c14b24d0701c04cc,,RT @stepheni_miller: I cannot believe people are attacking this wonderful child! Greta has brought more awareness/change than most governmeâ€¦,1
5dcabb52dd8a420f9f1d5827,,RT @stillgray: Am I a bad person for thinking children shouldnâ€™t be used as political props like Greta Thunberg? https://t.co/kGEErp35Jn,0
5dcabb43dd8a420f9f1d56f4,,RT @stonecold2050: Greta Thunberg glares at the Idiot arriving at United Nations after scolding international politicians over climate chanâ€¦,0
5dc88538678e6d23f7706529,,RT @SupremeTankie: At this point yâ€™all are deliberately trying to give @earwulf a stroke. https://t.co/MZgwM5Skod,0
5dcca6adf372816fadd094b9,,"RT @tan123: Greta looks cold: ""Light snow was falling just hours before Ms Thunbergâ€™s departure"" https://t.co/KSBrD4bWyK https://t.co/UfnH9â€¦",1
5dcca719f372816fadd094dc,,"RT @tan123: Greta seems frustrated that rational people scoff at her fake ""climate crisis"". https://t.co/8ysSpwtFlt",0
5dcca57a2af0a5955a8223e3,,"RT @tan123: Greta suggests that during her trip to the U.S., she saw people ""dying"" from ~400 ppm CO2?! #WTF https://t.co/Uvd3Kcsat1",0
5dcca6f4f372816fadd094d0,,"RT @tan123: Uh oh: Greta's planet-destroying luxury yacht has two diesel  engines with 672L diesel fuel tank.

https://t.co/vkQM1bHlls

httâ€¦",0
5dcaf689c14b24d0701c041f,,RT @TechnicallyRon: A pretty good way of cleaning up your twitter feed right now is seeing which people you follow are angry about Greta Thâ€¦,0
5dcaf685c14b24d0701c03e0,,"RT @th3j35t3r: Just a picture of a petulant, angry child and Greta Thunberg. https://t.co/yfBSfFJRMV",1
5dcaf687c14b24d0701c0407,,RT @the_hindu: Watch | Climate activist @GretaThunberg speech at the #climate summit was an angry condemnation of world leaders for failingâ€¦,0
5dcca68df372816fadd094af,,RT @TheBabylonBee: Greta Thunberg Mural Equipped With Laser Eyes That Shoot At SUVs https://t.co/gnIOodxRpH,1
5dcca6bbf372816fadd094bd,,RT @TheBabylonBee: Impeachment Committee Calls First Star Witness Greta Thunberg https://t.co/5bVsO4jywE,1
5dcabb41dd8a420f9f1d56dc,,"RT @TheBabylonBee: Marionette Strings Clearly Visible During Greta Thunberg Testimony
https://t.co/1sQcrBU5Dc",0
5dcabb3cdd8a420f9f1d5669,,"RT @TheCrushedBones: Wherever Greta Thunberg goes, no matter how powerful and prestigious her audience she receives standing ovations. I thâ€¦",1
5dcaf682c14b24d0701c03a8,,"RT @TheEconomist: ""The eyes of all future generations are upon you. And if you choose to fail us I say we will never forgive you,"" Greta Thâ€¦",1
5dcca6b7f372816fadd094bb,,"RT @TheEllenShow: I was honored to meet the amazing @GretaThunberg.

Find out how you can make a difference: https://t.co/HeDcWcHcTE https:â€¦",1
5dcabb4add8a420f9f1d5792,,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNFâ€¦",0
5dcabb46dd8a420f9f1d5741,,RT @TheJordanRachel: Raise your hand if you think Greta Thunberg should go give her climate speech to China ðŸ˜‚,1
5dcabb51dd8a420f9f1d5814,,"RT @TheMarkPantano: Greta Thunberg gives a speech, and it is full-on CRAZY!

Is this girl a fascist dictator-in-the-making, or what?!

WATCâ€¦",0
5dcabb4add8a420f9f1d5789,,"RT @TheMominatrixx: GOP: 16-year-old girls are very mature; they can legally consent to sex + get married

Also GOP: 16 year-old Greta Thunâ€¦",0
5dcaf683c14b24d0701c03b2,,"RT @THEnergyNet: #Greta: She is right again! #ClimateActionNow #ClimateChange

https://t.co/3levOd4qyQ",0
5dcabb52dd8a420f9f1d5828,,"RT @TheOnion: Feeble, Wrinkled Greta Thunberg Ages Decades After Spending Excruciating Hour Pleading With World Leaders https://t.co/Grek6Jâ€¦",0
5dcaf683c14b24d0701c03bb,,RT @theprojecttv: Imagine the courage required to do this. Greta Thunberg is an incredible human. #TheProjectTV #ClimateActionSummit https:â€¦,0
5dcca748f372816fadd094ea,,RT @therightblue: Greta Thunberg to sail to Spain climate summit with YouTubers https://t.co/ZFAf6Gg3Hn,1
5dcabb47dd8a420f9f1d5754,,"RT @TheSpeaker2018: ðŸ¤£ Greta Thunberg looked a little pissed off when @POTUS stole her limelight..

 https://t.co/oypVsLFS2f",0
5dcaf685c14b24d0701c03e4,,RT @TheSteinbag: Greta Thunberg's silence on the SNL controversy is DEAFENING.,0
5dcaf68fc14b24d0701c0499,,"RT @TheUSASingers: While Laura Ingraham is going to be disgraced and forgotten by history, Greta Thunberg will be praised and remembered asâ€¦",1
